YEAR_PRD,MONTH_PRD,SOURCE,PLANT,QTY
2012,AUG,Import,Yadana,450
2012,AUG,Import,Yetakun,421
2012,DEC,Domestic Production,Arthit,250
2012,DEC,Domestic Production,Bongkot,1012
2012,DEC,Domestic Production,Erawan,1373
2012,DEC,Domestic Production,JDA,702
2012,DEC,Domestic Production,Lanta,1
2012,DEC,Domestic Production,Nam phong,15
2012,DEC,Domestic Production,Oths.,1
2012,DEC,Domestic Production,Pailin,428
2012,DEC,Domestic Production,Phu horm,120
2012,DEC,Domestic Production,Sirikit,47
2012,DEC,Domestic Production,Tan tawan,119
2012,DEC,Domestic Production,Yoong thong,7
2012,DEC,Import,LNG ,144
2012,DEC,Import,Yadana,435
2012,DEC,Import,Yetakun,402
2012,FEB,Domestic Production,Arthit,264
2012,FEB,Domestic Production,Bongkot,556
2012,FEB,Domestic Production,Erawan,1288
2012,FEB,Domestic Production,JDA,769
2012,FEB,Domestic Production,Lanta,10
2012,FEB,Domestic Production,Nam phong,12
2012,FEB,Domestic Production,Oths.,4
2012,FEB,Domestic Production,Pailin,370
2012,FEB,Domestic Production,Phu horm,71
2012,FEB,Domestic Production,Sirikit,41
2012,FEB,Domestic Production,Tan tawan,202
2012,FEB,Domestic Production,Yoong thong,9
2012,FEB,Import,LNG ,116
2012,FEB,Import,Yadana,405
2012,FEB,Import,Yetakun,396
2012,JAN,Domestic Production,Arthit,272
2012,JAN,Domestic Production,Bongkot,845
2012,JAN,Domestic Production,Erawan,1313
2012,JAN,Domestic Production,JDA,777
2012,JAN,Domestic Production,Lanta,1
2012,JAN,Domestic Production,Nam phong,13
2012,JAN,Domestic Production,Oths.,2
2012,JAN,Domestic Production,Pailin,381
2012,JAN,Domestic Production,Phu horm,86
2012,JAN,Domestic Production,Sirikit,38
2012,JAN,Domestic Production,Tan tawan,153
2012,JAN,Domestic Production,Yoong thong,11
2012,JAN,Import,LNG ,115
2012,JAN,Import,Yadana,297
2012,JAN,Import,Yetakun,296
2012,JUL,Domestic Production,Arthit,260
2012,JUL,Domestic Production,Bongkot,1087
2012,JUL,Domestic Production,Erawan,1460
2012,JUL,Domestic Production,JDA,736
2012,JUL,Domestic Production,Lanta,1
2012,JUL,Domestic Production,Nam phong,16
2012,JUL,Domestic Production,Oths.,3
2012,JUL,Domestic Production,Pailin,400
2012,JUL,Domestic Production,Phu horm,115
2012,JUL,Domestic Production,Sirikit,49
2012,JUL,Domestic Production,Tan tawan,134
2012,JUL,Domestic Production,Yoong thong,6
2012,JUL,Import,LNG ,189
2012,JUL,Import,Yadana,430
2012,JUL,Import,Yetakun,421
2012,JUN,Domestic Production,Arthit,281
2012,JUN,Domestic Production,Bongkot,632
2012,JUN,Domestic Production,Erawan,1484
2012,JUN,Domestic Production,JDA,713
2012,JUN,Domestic Production,Lanta,2
2012,JUN,Domestic Production,Nam phong,15
2012,JUN,Domestic Production,Oths.,2
2012,JUN,Domestic Production,Pailin,467
2012,JUN,Domestic Production,Phu horm,109
2012,JUN,Domestic Production,Sirikit,43
2012,JUN,Domestic Production,Tan tawan,144
2012,JUN,Domestic Production,Yoong thong,8
2012,JUN,Import,LNG ,222
2012,JUN,Import,Yadana,492
2012,JUN,Import,Yetakun,447
2012,MAR,Domestic Production,Arthit,263
2012,MAR,Domestic Production,Bongkot,690
2012,MAR,Domestic Production,Erawan,1386
2012,MAR,Domestic Production,JDA,784
2012,MAR,Domestic Production,Lanta,1
2012,MAR,Domestic Production,Nam phong,13
2012,MAR,Domestic Production,Oths.,1
2012,MAR,Domestic Production,Pailin,446
2012,MAR,Domestic Production,Phu horm,68
2012,MAR,Domestic Production,Sirikit,42
2012,MAR,Domestic Production,Tan tawan,143
2012,MAR,Domestic Production,Yoong thong,9
2012,MAR,Import,LNG ,199
2012,MAR,Import,Yadana,475
2012,MAR,Import,Yetakun,444
2012,MAY,Domestic Production,Arthit,278
2012,MAY,Domestic Production,Bongkot,664
2012,MAY,Domestic Production,Erawan,1418
2012,MAY,Domestic Production,JDA,794
2012,MAY,Domestic Production,Lanta,0
2012,MAY,Domestic Production,Nam phong,16
2012,MAY,Domestic Production,Oths.,1
2012,MAY,Domestic Production,Pailin,468
2012,MAY,Domestic Production,Phu horm,118
2012,MAY,Domestic Production,Sirikit,44
2012,MAY,Domestic Production,Tan tawan,136
2012,MAY,Domestic Production,Yoong thong,7
2012,MAY,Import,LNG ,115
2012,MAY,Import,Yadana,432
2012,MAY,Import,Yetakun,398
2012,NOV,Domestic Production,Arthit,265
2012,NOV,Domestic Production,Bongkot,1003
2012,NOV,Domestic Production,Erawan,1525
2012,NOV,Domestic Production,JDA,768
2012,NOV,Domestic Production,Lanta,1
2012,NOV,Domestic Production,Nam phong,14
2012,NOV,Domestic Production,Oths.,1
2012,NOV,Domestic Production,Pailin,428
2012,NOV,Domestic Production,Phu horm,126
2012,NOV,Domestic Production,Sirikit,46
2012,NOV,Domestic Production,Tan tawan,129
2012,NOV,Domestic Production,Yoong thong,6
2012,NOV,Import,LNG ,98
2012,NOV,Import,Yadana,483
2012,NOV,Import,Yetakun,438
2012,OCT,Domestic Production,Arthit,270
2012,OCT,Domestic Production,Bongkot,999
2012,OCT,Domestic Production,Erawan,1407
2012,OCT,Domestic Production,JDA,770
2012,OCT,Domestic Production,Lanta,1
2012,OCT,Domestic Production,Nam phong,14
2012,OCT,Domestic Production,Oths.,0
2012,OCT,Domestic Production,Pailin,433
2012,OCT,Domestic Production,Phu horm,66
2012,OCT,Domestic Production,Sirikit,48
2012,OCT,Domestic Production,Tan tawan,109
2012,OCT,Domestic Production,Yoong thong,5
2012,OCT,Import,LNG ,108
2012,OCT,Import,Yadana,484
2012,OCT,Import,Yetakun,447
2012,SEP,Domestic Production,Arthit,257
2012,SEP,Domestic Production,Bongkot,1073
2012,SEP,Domestic Production,Erawan,1363
2012,SEP,Domestic Production,JDA,747
2012,SEP,Domestic Production,Lanta,1
2012,SEP,Domestic Production,Nam phong,16
2012,SEP,Domestic Production,Oths.,1
2012,SEP,Domestic Production,Pailin,361
2012,SEP,Domestic Production,Phu horm,74
2012,SEP,Domestic Production,Sirikit,49
2012,SEP,Domestic Production,Tan tawan,131
2012,SEP,Domestic Production,Yoong thong,4
2012,SEP,Import,LNG ,148
2012,SEP,Import,Yadana,399
2012,SEP,Import,Yetakun,378
2013,APR,Domestic Production,Arthit,254
2013,APR,Domestic Production,Bongkot,1095
2013,APR,Domestic Production,Erawan,1275
2013,APR,Domestic Production,JDA,751
2013,APR,Domestic Production,Lanta,1
2013,APR,Domestic Production,Nam phong,16
2013,APR,Domestic Production,Oths.,0
2013,APR,Domestic Production,Pailin,400
2013,APR,Domestic Production,Phu horm,124
2013,APR,Domestic Production,Sirikit,51
2013,APR,Domestic Production,Tan tawan,141
2013,APR,Domestic Production,Yoong thong,4
2013,APR,Import,LNG ,300
2013,APR,Import,Yadana,308
2013,APR,Import,Yetakun,285
2013,AUG,Domestic Production,Arthit,247
2013,AUG,Domestic Production,Bongkot,908
2013,AUG,Domestic Production,Erawan,1400
2013,AUG,Domestic Production,JDA,732
2013,AUG,Domestic Production,Lanta,3
2013,AUG,Domestic Production,Nam phong,12
2013,AUG,Domestic Production,Oths.,0
2013,AUG,Domestic Production,Pailin,374
2013,AUG,Domestic Production,Phu horm,60
2013,AUG,Domestic Production,Sirikit,93
2013,AUG,Domestic Production,Tan tawan,113
2013,AUG,Domestic Production,Yoong thong,4
2013,AUG,Import,LNG ,92
2013,AUG,Import,Yadana,433
2013,AUG,Import,Yetakun,423
2013,DEC,Domestic Production,Arthit,216
2013,DEC,Domestic Production,Bongkot,841
2013,DEC,Domestic Production,Erawan,1401
2013,DEC,Domestic Production,JDA,729
2013,DEC,Domestic Production,Lanta,3
2013,DEC,Domestic Production,Nam phong,12
2013,DEC,Domestic Production,Oths.,0
2013,DEC,Domestic Production,Pailin,372
2013,DEC,Domestic Production,Phu horm,48
2013,DEC,Domestic Production,Sirikit,48
2013,DEC,Domestic Production,Tan tawan,130
2013,DEC,Domestic Production,Yoong thong,3
2013,DEC,Import,LNG ,147
2013,DEC,Import,Yadana,375
2013,DEC,Import,Yetakun,382
2013,FEB,Domestic Production,Arthit,255
2013,FEB,Domestic Production,Bongkot,1030
2013,FEB,Domestic Production,Erawan,1351
2013,FEB,Domestic Production,JDA,753
2013,FEB,Domestic Production,Lanta,1
2013,FEB,Domestic Production,Nam phong,14
2013,FEB,Domestic Production,Oths.,0
2013,FEB,Domestic Production,Pailin,411
2013,FEB,Domestic Production,Phu horm,120
2013,FEB,Domestic Production,Sirikit,50
2013,FEB,Domestic Production,Tan tawan,144
2013,FEB,Domestic Production,Yoong thong,5
2013,FEB,Import,LNG ,158
2013,FEB,Import,Yadana,373
2013,FEB,Import,Yetakun,350
2013,JAN,Domestic Production,Arthit,286
2013,JAN,Domestic Production,Bongkot,1031
2013,JAN,Domestic Production,Erawan,1429
2013,JAN,Domestic Production,JDA,492
2013,JAN,Domestic Production,Lanta,1
2013,JAN,Domestic Production,Nam phong,15
2013,JAN,Domestic Production,Oths.,1
2013,JAN,Domestic Production,Pailin,424
2013,JAN,Domestic Production,Phu horm,110
2013,JAN,Domestic Production,Sirikit,49
2013,JAN,Domestic Production,Tan tawan,121
2013,JAN,Domestic Production,Yoong thong,6
2013,JAN,Import,LNG ,143
2013,JAN,Import,Yadana,415
2013,JAN,Import,Yetakun,394
2013,JUL,Domestic Production,Arthit,267
2013,JUL,Domestic Production,Bongkot,1013
2013,JUL,Domestic Production,Erawan,1383
2013,JUL,Domestic Production,JDA,770
2013,JUL,Domestic Production,Lanta,3
2013,JUL,Domestic Production,Nam phong,14
2013,JUL,Domestic Production,Oths.,0
2013,JUL,Domestic Production,Pailin,463
2013,JUL,Domestic Production,Phu horm,87
2013,JUL,Domestic Production,Sirikit,49
2013,JUL,Domestic Production,Tan tawan,121
2013,JUL,Domestic Production,Yoong thong,1
2013,JUL,Import,LNG ,330
2013,JUL,Import,Yadana,419
2013,JUL,Import,Yetakun,396
2013,JUN,Domestic Production,Arthit,262
2013,JUN,Domestic Production,Bongkot,900
2013,JUN,Domestic Production,Erawan,1403
2013,JUN,Domestic Production,JDA,770
2013,JUN,Domestic Production,Lanta,2
2013,JUN,Domestic Production,Nam phong,15
2013,JUN,Domestic Production,Oths.,1
2013,JUN,Domestic Production,Pailin,404
2013,JUN,Domestic Production,Phu horm,110
2013,JUN,Domestic Production,Sirikit,52
2013,JUN,Domestic Production,Tan tawan,129
2013,JUN,Domestic Production,Yoong thong,1
2013,JUN,Import,LNG ,298
2013,JUN,Import,Yadana,422
2013,JUN,Import,Yetakun,400
2013,MAR,Domestic Production,Arthit,261
2013,MAR,Domestic Production,Bongkot,1061
2013,MAR,Domestic Production,Erawan,1336
2013,MAR,Domestic Production,JDA,773
2013,MAR,Domestic Production,Lanta,1
2013,MAR,Domestic Production,Nam phong,15
2013,MAR,Domestic Production,Oths.,0
2013,MAR,Domestic Production,Pailin,425
2013,MAR,Domestic Production,Phu horm,118
2013,MAR,Domestic Production,Sirikit,49
2013,MAR,Domestic Production,Tan tawan,142
2013,MAR,Domestic Production,Yoong thong,4
2013,MAR,Import,LNG ,293
2013,MAR,Import,Yadana,469
2013,MAR,Import,Yetakun,431
2013,MAY,Domestic Production,Arthit,223
2013,MAY,Domestic Production,Bongkot,1153
2013,MAY,Domestic Production,Erawan,1375
2013,MAY,Domestic Production,JDA,780
2013,MAY,Domestic Production,Lanta,0
2013,MAY,Domestic Production,Nam phong,15
2013,MAY,Domestic Production,Oths.,1
2013,MAY,Domestic Production,Pailin,438
2013,MAY,Domestic Production,Phu horm,120
2013,MAY,Domestic Production,Sirikit,50
2013,MAY,Domestic Production,Tan tawan,101
2013,MAY,Domestic Production,Yoong thong,2
2013,MAY,Import,LNG ,102
2013,MAY,Import,Yadana,448
2013,MAY,Import,Yetakun,415
2013,NOV,Domestic Production,Arthit,253
2013,NOV,Domestic Production,Bongkot,1056
2013,NOV,Domestic Production,Erawan,1255
2013,NOV,Domestic Production,JDA,762
2013,NOV,Domestic Production,Lanta,3
2013,NOV,Domestic Production,Nam phong,12
2013,NOV,Domestic Production,Oths.,0
2013,NOV,Domestic Production,Pailin,446
2013,NOV,Domestic Production,Phu horm,69
2013,NOV,Domestic Production,Sirikit,51
2013,NOV,Domestic Production,Tan tawan,128
2013,NOV,Domestic Production,Yoong thong,3
2013,NOV,Import,LNG ,96
2013,NOV,Import,Yadana,459
2013,NOV,Import,Yetakun,459
2013,OCT,Domestic Production,Arthit,251
2013,OCT,Domestic Production,Bongkot,1013
2013,OCT,Domestic Production,Erawan,1319
2013,OCT,Domestic Production,JDA,775
2013,OCT,Domestic Production,Lanta,3
2013,OCT,Domestic Production,Nam phong,11
2013,OCT,Domestic Production,Oths.,0
2013,OCT,Domestic Production,Pailin,422
2013,OCT,Domestic Production,Phu horm,51
2013,OCT,Domestic Production,Sirikit,51
2013,OCT,Domestic Production,Tan tawan,121
2013,OCT,Domestic Production,Yoong thong,3
2013,OCT,Import,LNG ,234
2013,OCT,Import,Yadana,452
2013,OCT,Import,Yetakun,453
2013,SEP,Domestic Production,Arthit,247
2013,SEP,Domestic Production,Bongkot,999
2013,SEP,Domestic Production,Erawan,1279
2013,SEP,Domestic Production,JDA,736
2013,SEP,Domestic Production,Lanta,1
2013,SEP,Domestic Production,Nam phong,10
2013,SEP,Domestic Production,Oths.,0
2013,SEP,Domestic Production,Pailin,408
2013,SEP,Domestic Production,Phu horm,39
2013,SEP,Domestic Production,Sirikit,50
2013,SEP,Domestic Production,Tan tawan,81
2013,SEP,Domestic Production,Yoong thong,3
2013,SEP,Import,LNG ,97
2013,SEP,Import,Yadana,455
2013,SEP,Import,Yetakun,436
2014,APR,Domestic Production,Arthit,257
2014,APR,Domestic Production,Bongkot,667
2014,APR,Domestic Production,Erawan,1506
2014,APR,Domestic Production,JDA,787
2014,APR,Domestic Production,Lanta,3
2014,APR,Domestic Production,Nam phong,13
2014,APR,Domestic Production,Oths.,2
2014,APR,Domestic Production,Pailin,447
2014,APR,Domestic Production,Phu horm,117
2014,APR,Domestic Production,Sirikit,50
2014,APR,Domestic Production,Tan tawan,106
2014,APR,Domestic Production,Yoong thong,3
2014,APR,Import,LNG ,309
2014,APR,Import,Yadana,399
2014,APR,Import,Yetakun,387
2014,AUG,Domestic Production,Arthit,233
2014,AUG,Domestic Production,Bongkot,1002
2014,AUG,Domestic Production,Erawan,1275
2014,AUG,Domestic Production,JDA,800
2014,AUG,Domestic Production,Lanta,4
2014,AUG,Domestic Production,Nam phong,11
2014,AUG,Domestic Production,Oths.,2
2014,AUG,Domestic Production,Pailin,381
2014,AUG,Domestic Production,Phu horm,71
2014,AUG,Domestic Production,Sirikit,48
2014,AUG,Domestic Production,Tan tawan,94
2014,AUG,Domestic Production,Yoong thong,1
2014,AUG,Import,LNG ,240
2014,AUG,Import,Yadana,490
2014,AUG,Import,Yetakun,345
2014,AUG,Import,Zawtika,180
2014,DEC,Domestic Production,Arthit,239
2014,DEC,Domestic Production,Bongkot,972
2014,DEC,Domestic Production,Erawan,1318
2014,DEC,Domestic Production,JDA,831
2014,DEC,Domestic Production,Lanta,7
2014,DEC,Domestic Production,Nam phong,12
2014,DEC,Domestic Production,Oths.,2
2014,DEC,Domestic Production,Pailin,362
2014,DEC,Domestic Production,Phu horm,95
2014,DEC,Domestic Production,Sirikit,46
2014,DEC,Domestic Production,Tan tawan,84
2014,DEC,Domestic Production,Yoong thong,7
2014,DEC,Import,Yadana,422
2014,DEC,Import,Yetakun,315
2014,DEC,Import,Zawtika,192
2014,FEB,Domestic Production,Arthit,253
2014,FEB,Domestic Production,Bongkot,1012
2014,FEB,Domestic Production,Erawan,1466
2014,FEB,Domestic Production,JDA,773
2014,FEB,Domestic Production,Lanta,3
2014,FEB,Domestic Production,Nam phong,13
2014,FEB,Domestic Production,Oths.,0
2014,FEB,Domestic Production,Pailin,422
2014,FEB,Domestic Production,Phu horm,115
2014,FEB,Domestic Production,Sirikit,52
2014,FEB,Domestic Production,Tan tawan,133
2014,FEB,Domestic Production,Yoong thong,3
2014,FEB,Import,LNG ,165
2014,FEB,Import,Yadana,280
2014,FEB,Import,Yetakun,376
2014,JAN,Domestic Production,Arthit,252
2014,JAN,Domestic Production,Bongkot,1000
2014,JAN,Domestic Production,Erawan,1483
2014,JAN,Domestic Production,JDA,753
2014,JAN,Domestic Production,Lanta,4
2014,JAN,Domestic Production,Nam phong,12
2014,JAN,Domestic Production,Oths.,0
2014,JAN,Domestic Production,Pailin,415
2014,JAN,Domestic Production,Phu horm,97
2014,JAN,Domestic Production,Sirikit,49
2014,JAN,Domestic Production,Tan tawan,136
2014,JAN,Domestic Production,Yoong thong,2
2014,JAN,Import,LNG ,144
2014,JAN,Import,Yadana,241
2014,JAN,Import,Yetakun,159
2014,JUL,Domestic Production,Arthit,214
2014,JUL,Domestic Production,Bongkot,896
2014,JUL,Domestic Production,Erawan,1375
2014,JUL,Domestic Production,JDA,721
2014,JUL,Domestic Production,Lanta,2
2014,JUL,Domestic Production,Nam phong,12
2014,JUL,Domestic Production,Oths.,2
2014,JUL,Domestic Production,Pailin,408
2014,JUL,Domestic Production,Phu horm,120
2014,JUL,Domestic Production,Sirikit,47
2014,JUL,Domestic Production,Tan tawan,99
2014,JUL,Domestic Production,Yoong thong,1
2014,JUL,Import,LNG ,198
2014,JUL,Import,Yadana,402
2014,JUL,Import,Yetakun,338
2014,JUN,Domestic Production,Arthit,207
2014,JUN,Domestic Production,Bongkot,1085
2014,JUN,Domestic Production,Erawan,1373
2014,JUN,Domestic Production,JDA,559
2014,JUN,Domestic Production,Lanta,2
2014,JUN,Domestic Production,Nam phong,13
2014,JUN,Domestic Production,Oths.,2
2014,JUN,Domestic Production,Pailin,447
2014,JUN,Domestic Production,Phu horm,133
2014,JUN,Domestic Production,Sirikit,49
2014,JUN,Domestic Production,Tan tawan,114
2014,JUN,Domestic Production,Yoong thong,1
2014,JUN,Import,LNG ,294
2014,JUN,Import,Yadana,413
2014,JUN,Import,Yetakun,375
2014,MAR,Domestic Production,Arthit,266
2014,MAR,Domestic Production,Bongkot,1060
2014,MAR,Domestic Production,Erawan,1495
2014,MAR,Domestic Production,JDA,747
2014,MAR,Domestic Production,Lanta,2
2014,MAR,Domestic Production,Nam phong,13
2014,MAR,Domestic Production,Oths.,1
2014,MAR,Domestic Production,Pailin,404
2014,MAR,Domestic Production,Phu horm,127
2014,MAR,Domestic Production,Sirikit,40
2014,MAR,Domestic Production,Tan tawan,128
2014,MAR,Domestic Production,Yoong thong,2
2014,MAR,Import,LNG ,145
2014,MAR,Import,Yadana,409
2014,MAR,Import,Yetakun,380
2014,MAY,Domestic Production,Arthit,253
2014,MAY,Domestic Production,Bongkot,1061
2014,MAY,Domestic Production,Erawan,1401
2014,MAY,Domestic Production,JDA,664
2014,MAY,Domestic Production,Lanta,2
2014,MAY,Domestic Production,Nam phong,12
2014,MAY,Domestic Production,Oths.,1
2014,MAY,Domestic Production,Pailin,441
2014,MAY,Domestic Production,Phu horm,132
2014,MAY,Domestic Production,Sirikit,51
2014,MAY,Domestic Production,Tan tawan,132
2014,MAY,Domestic Production,Yoong thong,1
2014,MAY,Import,LNG ,289
2014,MAY,Import,Yadana,417
2014,MAY,Import,Yetakun,406
2014,NOV,Domestic Production,Arthit,272
2014,NOV,Domestic Production,Bongkot,922
2014,NOV,Domestic Production,Erawan,1468
2014,NOV,Domestic Production,JDA,862
2014,NOV,Domestic Production,Lanta,8
2014,NOV,Domestic Production,Nam phong,11
2014,NOV,Domestic Production,Oths.,2
2014,NOV,Domestic Production,Pailin,390
2014,NOV,Domestic Production,Phu horm,112
2014,NOV,Domestic Production,Sirikit,44
2014,NOV,Domestic Production,Tan tawan,89
2014,NOV,Domestic Production,Yoong thong,6
2014,NOV,Import,LNG ,149
2014,NOV,Import,Yadana,487
2014,NOV,Import,Yetakun,352
2014,NOV,Import,Zawtika,223
2014,OCT,Domestic Production,Arthit,261
2014,OCT,Domestic Production,Bongkot,1005
2014,OCT,Domestic Production,Erawan,1418
2014,OCT,Domestic Production,JDA,857
2014,OCT,Domestic Production,Lanta,5
2014,OCT,Domestic Production,Nam phong,11
2014,OCT,Domestic Production,Oths.,2
2014,OCT,Domestic Production,Pailin,411
2014,OCT,Domestic Production,Phu horm,97
2014,OCT,Domestic Production,Sirikit,46
2014,OCT,Domestic Production,Tan tawan,74
2014,OCT,Domestic Production,Yoong thong,6
2014,OCT,Import,LNG ,147
2014,OCT,Import,Yadana,459
2014,OCT,Import,Yetakun,312
2014,OCT,Import,Zawtika,248
2014,SEP,Domestic Production,Arthit,244
2014,SEP,Domestic Production,Bongkot,1008
2014,SEP,Domestic Production,Erawan,1260
2014,SEP,Domestic Production,JDA,783
2014,SEP,Domestic Production,Lanta,7
2014,SEP,Domestic Production,Nam phong,9
2014,SEP,Domestic Production,Oths.,2
2014,SEP,Domestic Production,Pailin,380
2014,SEP,Domestic Production,Phu horm,49
2014,SEP,Domestic Production,Sirikit,47
2014,SEP,Domestic Production,Tan tawan,89
2014,SEP,Domestic Production,Yoong thong,1
2014,SEP,Import,LNG ,104
2014,SEP,Import,Yadana,525
2014,SEP,Import,Yetakun,333
2014,SEP,Import,Zawtika,241
2015,APR,Domestic Production,Arthit,236
2015,APR,Domestic Production,Bongkot,1034
2015,APR,Domestic Production,Erawan,1407
2015,APR,Domestic Production,JDA,603
2015,APR,Domestic Production,Lanta,4
2015,APR,Domestic Production,Nam phong,11
2015,APR,Domestic Production,Oths.,1
2015,APR,Domestic Production,Pailin,370
2015,APR,Domestic Production,Phu horm,128
2015,APR,Domestic Production,Sirikit,50
2015,APR,Domestic Production,Tan tawan,109
2015,APR,Domestic Production,Yoong thong,6
2015,APR,Import,LNG ,400
2015,APR,Import,Yadana,273
2015,APR,Import,Yetakun,209
2015,APR,Import,Zawtika,101
2015,AUG,Domestic Production,Arthit,254
2015,AUG,Domestic Production,Bongkot,1063
2015,AUG,Domestic Production,Erawan,1339
2015,AUG,Domestic Production,JDA,578
2015,AUG,Domestic Production,Lanta,1
2015,AUG,Domestic Production,Nam phong,12
2015,AUG,Domestic Production,Oths.,2
2015,AUG,Domestic Production,Pailin,318
2015,AUG,Domestic Production,Phu horm,118
2015,AUG,Domestic Production,Sirikit,43
2015,AUG,Domestic Production,Tan tawan,107
2015,AUG,Domestic Production,Yoong thong,5
2015,AUG,Import,LNG ,287
2015,AUG,Import,Yadana,476
2015,AUG,Import,Yetakun,280
2015,AUG,Import,Zawtika,244
2015,DEC,Domestic Production,Arthit,251
2015,DEC,Domestic Production,Bongkot,1054
2015,DEC,Domestic Production,Erawan,1237
2015,DEC,Domestic Production,JDA,586
2015,DEC,Domestic Production,Lanta,2
2015,DEC,Domestic Production,Nam phong,12
2015,DEC,Domestic Production,Oths.,2
2015,DEC,Domestic Production,Pailin,341
2015,DEC,Domestic Production,Phu horm,123
2015,DEC,Domestic Production,Sirikit,47
2015,DEC,Domestic Production,Tan tawan,146
2015,DEC,Domestic Production,Yoong thong,1
2015,DEC,Import,LNG ,244
2015,DEC,Import,Yadana,401
2015,DEC,Import,Yetakun,220
2015,DEC,Import,Zawtika,213
2015,FEB,Domestic Production,Arthit,230
2015,FEB,Domestic Production,Bongkot,916
2015,FEB,Domestic Production,Erawan,1271
2015,FEB,Domestic Production,JDA,816
2015,FEB,Domestic Production,Lanta,4
2015,FEB,Domestic Production,Nam phong,13
2015,FEB,Domestic Production,Oths.,1
2015,FEB,Domestic Production,Pailin,294
2015,FEB,Domestic Production,Phu horm,120
2015,FEB,Domestic Production,Sirikit,47
2015,FEB,Domestic Production,Tan tawan,107
2015,FEB,Domestic Production,Yoong thong,7
2015,FEB,Import,LNG ,325
2015,FEB,Import,Yadana,455
2015,FEB,Import,Yetakun,322
2015,FEB,Import,Zawtika,214
2015,JAN,Domestic Production,Arthit,234
2015,JAN,Domestic Production,Bongkot,968
2015,JAN,Domestic Production,Erawan,1281
2015,JAN,Domestic Production,JDA,780
2015,JAN,Domestic Production,Lanta,7
2015,JAN,Domestic Production,Nam phong,12
2015,JAN,Domestic Production,Oths.,1
2015,JAN,Domestic Production,Pailin,329
2015,JAN,Domestic Production,Phu horm,109
2015,JAN,Domestic Production,Sirikit,46
2015,JAN,Domestic Production,Tan tawan,103
2015,JAN,Domestic Production,Yoong thong,7
2015,JAN,Import,LNG ,145
2015,JAN,Import,Yadana,413
2015,JAN,Import,Yetakun,311
2015,JAN,Import,Zawtika,186
2015,JUL,Domestic Production,Arthit,247
2015,JUL,Domestic Production,Bongkot,983
2015,JUL,Domestic Production,Erawan,1406
2015,JUL,Domestic Production,JDA,524
2015,JUL,Domestic Production,Lanta,2
2015,JUL,Domestic Production,Nam phong,12
2015,JUL,Domestic Production,Oths.,1
2015,JUL,Domestic Production,Pailin,345
2015,JUL,Domestic Production,Phu horm,129
2015,JUL,Domestic Production,Sirikit,47
2015,JUL,Domestic Production,Tan tawan,99
2015,JUL,Domestic Production,Yoong thong,4
2015,JUL,Import,LNG ,439
2015,JUL,Import,Yadana,501
2015,JUL,Import,Yetakun,283
2015,JUL,Import,Zawtika,246
2015,JUN,Domestic Production,Arthit,237
2015,JUN,Domestic Production,Bongkot,1048
2015,JUN,Domestic Production,Erawan,1317
2015,JUN,Domestic Production,JDA,575
2015,JUN,Domestic Production,Lanta,1
2015,JUN,Domestic Production,Nam phong,13
2015,JUN,Domestic Production,Oths.,1
2015,JUN,Domestic Production,Pailin,347
2015,JUN,Domestic Production,Phu horm,130
2015,JUN,Domestic Production,Sirikit,48
2015,JUN,Domestic Production,Tan tawan,91
2015,JUN,Domestic Production,Yoong thong,4
2015,JUN,Import,LNG ,230
2015,JUN,Import,Yadana,497
2015,JUN,Import,Yetakun,304
2015,JUN,Import,Zawtika,231
2015,MAR,Domestic Production,Arthit,244
2015,MAR,Domestic Production,Bongkot,1043
2015,MAR,Domestic Production,Erawan,1410
2015,MAR,Domestic Production,JDA,775
2015,MAR,Domestic Production,Lanta,3
2015,MAR,Domestic Production,Nam phong,12
2015,MAR,Domestic Production,Oths.,2
2015,MAR,Domestic Production,Pailin,393
2015,MAR,Domestic Production,Phu horm,131
2015,MAR,Domestic Production,Sirikit,49
2015,MAR,Domestic Production,Tan tawan,115
2015,MAR,Domestic Production,Yoong thong,7
2015,MAR,Import,LNG ,293
2015,MAR,Import,Yadana,481
2015,MAR,Import,Yetakun,316
2015,MAR,Import,Zawtika,222
2015,MAY,Domestic Production,Arthit,197
2015,MAY,Domestic Production,Bongkot,1006
2015,MAY,Domestic Production,Erawan,1254
2015,MAY,Domestic Production,JDA,579
2015,MAY,Domestic Production,Lanta,2
2015,MAY,Domestic Production,Nam phong,13
2015,MAY,Domestic Production,Oths.,1
2015,MAY,Domestic Production,Pailin,362
2015,MAY,Domestic Production,Phu horm,127
2015,MAY,Domestic Production,Sirikit,48
2015,MAY,Domestic Production,Tan tawan,116
2015,MAY,Domestic Production,Yoong thong,2
2015,MAY,Import,LNG ,583
2015,MAY,Import,Yadana,486
2015,MAY,Import,Yetakun,310
2015,MAY,Import,Zawtika,237
2015,NOV,Domestic Production,Arthit,258
2015,NOV,Domestic Production,Bongkot,1056
2015,NOV,Domestic Production,Erawan,1388
2015,NOV,Domestic Production,JDA,573
2015,NOV,Domestic Production,Lanta,2
2015,NOV,Domestic Production,Nam phong,12
2015,NOV,Domestic Production,Oths.,1
2015,NOV,Domestic Production,Pailin,344
2015,NOV,Domestic Production,Phu horm,126
2015,NOV,Domestic Production,Sirikit,46
2015,NOV,Domestic Production,Tan tawan,142
2015,NOV,Domestic Production,Yoong thong,4
2015,NOV,Import,LNG ,421
2015,NOV,Import,Yadana,396
